date,summary,source_url,source
2024-06-24,近30家A股上市公司公告解聘普华永道，合计丢单金额超过4亿元。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,5月固收类理财收益率创年内新低，理财市场规模环比大增4000亿元。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,携程数据显示暑期出境游预订量同比翻倍，00后成为增长最快群体。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,我国对原产于韩国、台湾地区和美国的进口苯乙烯续征5年反倾销税。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,工信部发布2024年汽车标准化工作要点，将强化汽车芯片标准供给。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,我国重复使用运载火箭首次10公里级垂直起降飞行试验圆满成功。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,绥中36-1油田累计产油突破1亿吨，成为我国首个产油超亿吨的海上油田。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,我国科研人员在嫦娥五号月壤中首次发现天然形成的少层石墨烯。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,吉利德科学研发的艾滋病毒预防药物在临床试验中显示出100%的有效性。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,农业农村部发布通知稳定肉牛生产，应对活牛和牛肉价格持续下跌。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,香港政府正研究推动低空经济发展，并与内地相关部门保持紧密沟通。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,智能网联汽车“车路云一体化”应用试点城市名单已完成评审，等待发布。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,阿里云推出首个AI程序员，可分钟级自主完成应用开发全过程。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,广州优化QFLP政策，允许试点基金投资不良资产及房地产等领域。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,山东省今年前5个月老旧小区改造开工量位居全国第一。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,美国AAA级商业地产抵押贷款支持证券出现2008年以来首次亏损。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,西部证券筹划以现金方式收购国融证券控股权。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,东方集团因涉嫌信息披露违法违规被中国证监会立案调查。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,贵州茅台回应“自制假茅台被鉴定为真”事件，称鉴定人员记录不规范。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,永兴材料拟投资不超2.95亿元进行锂云母提锂综合技改。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,京能电力子公司获批建设蒙西区域1018MW风电消纳项目。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,广东宏大董事长提议2024年中期向全体股东每10股派现2元。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,6月21日多只沪深300ETF午后显著放量，总成交额近150亿元。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,山东钢铁、通威股份等多家上市公司重要股东近期扎堆发布增持进展。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,中信证券预计三季度市场信号将逐步明确，绩优龙头配置共识将增强。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,财政部拟于6月24日招标发行1450亿元7年期记账式附息国债。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,今年以来熊猫债发行额已突破1000亿元大关，同比增长约46.6%。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,上半年消费金融公司金融债发行规模达220亿元，创历史新高。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,中金公司预计三季度债券利率仍有下行空间，建议投资者积极布局。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,6月21日沪指跌破3000点，工程咨询及建筑板块逆市走强。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,国际金价、油价及有色金属价格在美东时间6月21日普遍下跌。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-24,人民币对美元汇率小幅波动，美元指数21日上涨0.2%收于105.796。,http://finance.eastmoney.com/a/202406243110998724.html,eastmoney_cjzc
2024-06-25,全国科技大会、国家科学技术奖励大会及两院院士大会在京召开，习近平出席并发表重要讲话。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,习近平强调要加大集成电路、工业母机等瓶颈领域研发力度，推动科技与产业创新深度融合。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,国家发改委等部门印发措施打造六大消费新场景，包括拓展汽车消费及开展“车路云一体化”试点。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,商务部回应美国拟限制对华高科技领域投资，表示坚决反对并保留采取相应措施的权利。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,受海外电池项目火灾事故影响，国内有关方面正考虑对部分大型储能电站展开安全排查。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,第十五届夏季达沃斯论坛将于6月25日至27日在辽宁大连举办。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,财政部数据显示1-5月全国证券交易印花税439亿元，同比下降50.8%。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,工信部发布5月份中小企业生产指数为50.3%，企业生产回升向好进入景气区间。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,个人所得税APP新增展示经营所得、利息股息红利等五项个人所得纳税明细。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,央行6月24日开展500亿元逆回购操作，当日实现净投放460亿元。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,中方决定对波兰公民实施15日单方面免签政策。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,新疆吐鲁番遭遇极端高温天气，火焰山景区地表温度一度达到81℃。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,巴克莱将2024年中国GDP增长预期从此前的4.4%上调至5%。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,工信部数据显示截至5月末全国5G基站总数达383.7万个，占移动基站总数超三成。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,生态环境部将在全国65个海湾开展为期三年的拉网式海洋垃圾清理行动。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,阿尔茨海默病新药“仑卡奈单抗注射液”获批，预计下周开出首张处方。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,市场传闻茅台将取消12瓶装飞天茅台投放及开箱政策，多位市场人士确认属实。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,北京食品科学研究院成功研发出鸡肉米、猪肉米系列细胞培育肉食品。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,视频号将暂停私募基金相关用户的金融科普直播准入，并取消存量用户资格。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,维生素D3市场价格近期暴涨，较5月底涨幅已达42%且货源难寻。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,华为计划于8月初发布新款nova系列小折叠屏手机，定位青年消费群体。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,英伟达追加订单带动封测需求，京元电子四季度订单量预计较三季度翻倍。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,OpenAI首席技术官透露GPT-5将在一年半后发布，智能水平有望达到博士级别。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,群智咨询预计2024年全球Mini LED背光电视出货量将同比增长73.3%。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,Canalys预测2024年全球可穿戴腕带设备出货量将增长5%至1.94亿台。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,5月全球手游玩家付费近67亿美元，中国iOS市场收入位居全球第二。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,深圳与中山签署住房公积金融合发展协议，标志着两地公积金互认互贷进入新阶段。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,深圳二手房周成交量创三年以来新高，楼市新政后连续三周呈现上涨走势。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,海南儋州放宽购房限制，实际居住满183天的常住人口可享本地居民购房待遇。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,佛山调整公积金贷款政策，缴存余额倍数提升至16倍且首付比例不低于20%。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,方正证券拟以约8.85亿元向北京国资公司转让瑞信证券49%股权。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,长江证券与天风证券均表示目前不存在相互收购或合并的计划。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,科大讯飞将于6月27日发布讯飞星火大模型V4.0及相关落地应用。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,华天科技宣布已完成基于TSV工艺的3D DRAM封装技术开发。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,美锦能源部分董事及高管计划在6个月内增持公司股份，合计金额不低于3000万元。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,工业富联表示800G交换器已开始放量生产，预计二三季度陆续出货。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,字节跳动回应与博通合作开发先进AI处理器传闻，称相关消息不实。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,6月24日A股三大指数集体收跌，沪指跌1.17%失守3000点整数关口。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,工商银行A股市值超越贵州茅台，重新成为A股市值第一的上市公司。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,多只头部宽基ETF成交额持续放量，前五名宽基ETF单日成交累计突破200亿元。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,上周新增5家IPO申报企业，今年以来全市场累计新增申报企业7家。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-25,财政部已发行4期共1600亿元超长期特别国债，投资者认购积极踊跃。,http://finance.eastmoney.com/a/202406253112217574.html,eastmoney_cjzc
2024-06-26,李强在夏季达沃斯论坛强调深化科技合作、厚植绿色底色及维护开放市场环境。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,审计署报告提出谋划新一轮财税体制改革，完善中央与地方财政事权划分。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,OpenAI宣布自7月9日起终止对中国等非支持国家和地区提供API服务。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,摩根大通辟谣看空中国股市至2398点的传闻，维持沪深300年底目标价预期。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,财政部等四部门发布通知，对经营主体设备更新贷款本金贴息1个百分点。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,李强总理强调要打好政策“组合拳”，扎实推动高质量发展并促进新业态成长。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,外交部回应加拿大考虑对中国电动汽车征税，称人为设置贸易壁垒不符合任何一方利益。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,外交部敦促欧盟撤销对19家中国企业的制裁，将采取必要措施维护企业权益。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,中国决定对新西兰、澳大利亚、波兰3个国家持普通护照人员试行免签政策。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,央行开展3000亿元逆回购操作，单日实现净投放2140亿元。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,多家银行下调大额存单利率或暂停发售中长期产品，利率进入“2”字头。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,监管部门窗口指导信托公司全面暂停第三方代销业务。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,公募基金与券商下调佣金协议签署陆续收官，降佣标准已明确。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,境内首批投资沙特阿拉伯市场的ETF正式发行，满足投资者全球资产配置需求。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,6月份共104款国产网络游戏获得版号，腾讯、阿里、三七互娱等在列。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,飞天茅台批发参考价回升，市场传闻茅台采取取消投放等稳价举措。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,维生素D3价格较5月底暴涨42%，厂家惜售情绪浓厚且后期报价看涨。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,生猪期货主力合约较6月初高点下行超8%，短期市场呈现供强需弱态势。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,诺和诺德研发的长期体重管理司美格鲁肽注射液诺和盈在中国获批上市。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,嫦娥六号探测器圆满完成月背采样任务，计划于6月25日返回地球。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,1-5月我国冷链物流总额同比增长4.0%，冷库出租率有所提高。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,商务部汽车以旧换新平台已收到补贴申请11.3万份，申请量呈现加快增长态势。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,宁德时代董事长曾毓群表示行业竞争应聚焦技术、质量、安全及全生命周期价值。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,TechInsights报告显示618期间中国智能手机销量同比下降2%，但市场价值持平。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,Canalys预测2024年印度PC和平板电脑出货量将增长11%。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,住建部与金融监管总局要求发挥房地产融资协调机制作用，加强“白名单”审核把关。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,苏州发布落户新政，实施合法产权住房落户以实现“买房即落户”。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,青岛、江门、儋州等多地出台楼市新政，涉及存量房收储及购房待遇互认。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,金隅以63.8亿元底价摘得北京朝阳地块，北京年内土地出让金超720亿元。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,杭州拟调整人才房政策，将省级人才纳入保障范围并放宽学历及年龄限制。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,成都全面取消限购后首场土拍揽金约40.6亿元，涉及4宗宅地。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,长春阶段性提高单笔住房公积金贷款最高额度，最高可贷100万元。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,赛力斯股价跌停，公司回应称系市场正常波动，对“爆仓”传闻不知情。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,巴菲特旗下伯克希尔哈撒韦减持比亚迪股份，持股比例降至5.99%。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,深交所同意恢复中航电测重组审核，此前因会计师事务所被罚中止。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,江苏新能盐城100MW/200MWh储能电站项目顺利实现并网。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,鼎龙股份预计上半年净利润同比增长110%—130%，光电半导体业务增长显著。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,ST易购预计二季度扭亏为盈，拟投入8000万至1亿元回购公司股份。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,浙江龙盛控股股东成员拟增持2亿至4亿元公司股份。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,6月25日沪指跌0.44%失守2950点，房地产板块逆势领涨。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,多只宽基ETF尾盘放量成交，近期资金持续借道ETF流入A股市场。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,业内人士辟谣“广发系爆仓”传闻，称公募基金不存在加杠杆爆仓操作。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,30年及10年期国债期货主力合约续创新高，银行间利率债收益率全线下行。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,前5月亚洲高收益债券总回报达9.2%，表现大幅跑赢欧美同类资产。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,银河证券指出5月政府债券净融资规模显著扩大，将对固定资产投资形成支撑。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,中信建投认为央行货币调控框架转型有利于资金面平稳及利率下行。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,美股三大股指涨跌不一，纳指涨1.26%，英法德等欧股主要指数全线下跌。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,美联储最近5个交易日通过逆回购回收1000亿美元流动性。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,国内商品期货收盘涨跌参半，尿素涨逾3%，工业硅及纯碱跌逾2%。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-26,人民币对美元汇率小幅波动，美元指数上涨，国际油价及金价均下跌。,http://finance.eastmoney.com/a/202406253113416056.html,eastmoney_cjzc
2024-06-27,国务院常务会议研究利用外资工作，落实制造业外资准入限制措施“清零”要求。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,国家发改委强调培育“耐心资本”，引导各类资本坚持长期价值投资。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,北京出台房产新政：首套房首付比例降至20%，多子女家庭购二套房认定为首套。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,中金所表示将积极创造条件，吸引更多中长期资金入市。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,传沪上某50亿规模私募因涉嫌配资被调查，牵扯多家机构。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,国资委将加大对中央企业创投基金支持，投向先进制造及电子信息等领域。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,国航暑运国际航线将恢复至2019年的90%，国内航班量同比大幅增长。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,丁薛祥首次以“中央科技委员会主任”身份公开亮相。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,金融监管总局研究提高保险资金投资创投基金的比例上限。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,最高法发布财务造假典型案例，强调对资本市场造假行为“零容忍”。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,商务部坚决反对欧盟在第14轮对俄制裁中列单中国企业。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,央行6月26日开展2500亿元逆回购操作，实现净回笼280亿元。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,天弘余额宝7日年化收益率跌破1.5%，创2022年底以来新低。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,广东监管部门要求未设理财子公司的银行在2026年底前清理理财业务。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,瑞银报告显示生成式人工智能成为家族办公室最受欢迎的投资主题。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,16部门联合启动“体重管理年”活动，力争三年建立全民体重管理体系。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,锂矿概念股爆发，埃克森美孚预测全球锂需求将持续增长。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,国内成品油零售限价预计将于6月27日24时迎来上调。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,多地茅台经销商开展“护盘稳价”，普茅出货价原则上不低于2400元。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,华为汪涛：2024年开启“移动AI时代”，5G-A与AI入端深度融合。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,研究显示诺和诺德老款减肥药利拉鲁肽可能导致使用者骨密度下降。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,黄金消费淡季品牌金店加大促销，部分门店金价跌破600元/克。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,全球首列商业化运营碳纤维地铁列车在青岛正式发布。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,交通运输部：我国已建及在建自动化码头数量位居世界首位。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,国内生鲜乳价格连续27个月同比下降，创2010年以来最长下行周期。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,苹果价格持续下跌，部分产区收购价出现“腰斩”导致果农亏损。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,工信部：截至5月底我国累计建成5G基站383.7万个，占全球六成。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,2024年全国棉花实播面积同比减少1.4%。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,1-5月我国水路货运量同比增长7%，港口集装箱吞吐量增长8.8%。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,广州多家国企密集挂牌转让二手房，单月挂牌金额超2亿元。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,5月香港私人住宅售价指数环比跌1.2%，扭转此前升势。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,贝壳旗下贝好家参与广州土拍，首次进军土地竞买市场。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,ST康美申请撤销“其他风险警示”，2023年实现扭亏为盈。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,神州数码子公司中标中国移动人工智能服务器采购项目。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,乐鑫科技预计前5月净利润同比增加约123.51%，5月营收创历史新高。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,美锦能源签署氢能产业战略协议，构建晋冀鲁豫氢能网络。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,6月26日A股三大指数集体收涨，文化传媒与互联网板块领涨。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,证监会正在开展私募股权创投基金实物分配股票试点，拓宽退出渠道。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,财政部下达第二批新增政府债务限额，三季度将迎地方债发行高峰。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,转债纯债溢价率接近历史低点，机构称不必对流动性挤兑过度悲观。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-27,离岸人民币兑美元突破7.3关口，创去年11月以来新低。,http://finance.eastmoney.com/a/202406263114789144.html,eastmoney_cjzc
2024-06-28,中共中央政治局会议决定二十届三中全会于7月15日至18日在北京召开。,http://finance.eastmoney.com/a/202406273115936196.html,eastmoney_cjzc
2024-06-28,央行表示将有力有效防范化解金融风险，守住不发生系统性风险底线。,http://finance.eastmoney.com/a/202406273115936196.html,eastmoney_cjzc
2024-06-28,标普维持中国主权信用“A+”评级，财政部称其是对中国经济增长韧性的认可。,http://finance.eastmoney.com/a/202406273115936196.html,eastmoney_cjzc
